,price,condition,num_reviews,pos_feedback_pct,return_days,model,capacity,release_year
437,242.99,2.0,54735.0,99.4,3.0,12,64.0,2017
438,634.99,1.0,39862.0,99.2,2.0,16,138.7663551401869,2020
439,129.95,3.0,82193.0,98.4,3.0,10,128.0,2016
440,124.99,1.0,980.0,96.7,2.0,11,64.0,2017
441,157.95,1.0,103304.0,99.3,2.0,11,64.0,2017
442,136.0,4.0,21988.0,99.8,3.0,11,64.0,2017
443,999.99,1.0,39862.0,99.2,2.0,17,177.7258064516129,2021
444,439.95,3.0,82193.0,98.4,3.0,15,64.0,2019
445,144.99,2.0,13309.0,96.6,2.0,11,64.0,2017
446,289.99,3.0,10647.0,98.9,2.0,14,64.0,2018
447,139.99,3.0,12222.0,97.0,2.0,11,64.0,2017
448,219.99,2.0,13309.0,96.6,2.0,12,64.0,2017
449,419.88,5.0,17579.0,98.7,2.0,16,256.0,2020
450,319.99,2.0,122213.0,100.0,2.0,15,64.0,2019
451,197.99,1.0,54735.0,99.4,3.0,11,64.0,2017
452,249.99,5.0,122213.0,100.0,2.0,13,64.0,2018
453,119.95,0.0,32904.0,98.8,2.0,13,64.0,2018
454,159.0,5.0,6013.0,97.8,2.0,11,64.0,2017
455,479.99,6.0,121483.0,99.9,3.0,16,64.0,2020
456,330.0,6.0,693.0,96.9,0.0,9,64.0,2016
457,183.0,1.0,5146.0,99.3,2.0,14,256.0,2018
458,135.99,4.0,3099273.0,98.8,2.0,10,32.0,2016
459,284.99,5.0,7165.0,100.0,2.0,12,256.0,2017
460,314.49,4.0,3099273.0,98.8,2.0,13,128.0,2018
461,53.95,1.0,127725.0,95.6,2.0,9,16.0,2016
462,246.49,2.0,3099273.0,98.8,2.0,12,64.0,2017
463,330.0,6.0,693.0,96.9,0.0,9,64.0,2016
464,34.99,1.0,2021.0,96.4,2.0,4,16.0,2012
465,409.97,4.0,96971.0,98.5,2.0,14,256.0,2018
466,629.95,4.0,332288.0,98.4,3.0,16,128.0,2020
467,235.0,4.0,60971.0,100.0,2.0,12,64.0,2017
468,322.99,2.0,54735.0,99.4,3.0,15,64.0,2019
469,699.99,4.0,121483.0,99.9,3.0,16,128.0,2020
470,94.95,4.0,82193.0,98.4,3.0,9,32.0,2016
471,102.99,1.0,7165.0,100.0,2.0,8,64.0,2015
472,238.95,5.0,249010.0,96.5,2.0,11,64.0,2017
473,299.0,5.0,60971.0,100.0,2.0,12,256.0,2017
474,283.99,1.0,7053.0,99.9,2.0,14,64.0,2018
475,475.99,4.0,3099273.0,98.8,2.0,15,128.0,2019
477,259.88,5.0,11023.0,98.2,2.0,11,64.0,2017
478,119.99,5.0,122213.0,100.0,2.0,10,32.0,2016
479,584.99,1.0,39862.0,99.2,2.0,17,177.7258064516129,2021
480,104.95,2.0,266795.0,99.8,2.0,10,32.0,2016
481,199.99,1.0,27605.0,96.8,3.0,10,128.0,2016
482,39.99,1.0,989.0,100.0,2.0,6,32.0,2013
483,175.99,2.0,54735.0,99.4,3.0,10,32.0,2016
484,430.0,1.0,350.0,100.0,0.0,15,64.0,2019
485,339.99,6.0,4184.0,96.8,2.0,13,64.0,2018
486,249.99,5.0,122213.0,100.0,2.0,13,64.0,2018
487,77.0,1.0,5146.0,99.3,2.0,8,16.0,2015
488,611.99,4.0,3099273.0,98.8,2.0,16,128.0,2020
489,159.77,5.0,2263.0,98.2,2.0,11,256.0,2017
490,159.99,5.0,122213.0,100.0,2.0,11,64.0,2017
491,58.15,1.0,103304.0,99.3,2.0,7,16.0,2014
492,454.95,3.0,332288.0,98.4,3.0,15,256.0,2019
493,287.99,1.0,54735.0,99.4,3.0,14,177.84242424242424,2018
494,264.95,3.0,82193.0,98.4,3.0,13,128.0,2018
495,128.99,5.0,249010.0,96.5,2.0,10,32.0,2016
496,549.77,5.0,2263.0,98.2,2.0,15,512.0,2019
497,199.89,1.0,149688.0,99.7,2.0,12,64.0,2017
498,699.99,3.0,3099273.0,98.8,2.0,15,64.0,2019
499,199.99,2.0,13309.0,96.6,2.0,13,64.0,2018
500,314.99,1.0,39862.0,99.2,2.0,15,124.43806104129264,2019
501,419.99,6.0,1608.0,99.8,2.0,13,64.0,2018
502,219.99,2.0,122213.0,100.0,2.0,12,64.0,2017
503,102.99,3.0,12222.0,97.0,2.0,10,32.0,2016
504,239.88,3.0,17579.0,98.7,2.0,14,64.0,2018
505,119.99,1.0,39862.0,99.2,2.0,11,92.72343149807938,2017
506,349.49,6.0,780.0,100.0,2.0,13,64.0,2018
507,209.99,2.0,27605.0,96.8,3.0,11,64.0,2017
508,249.99,5.0,122213.0,100.0,2.0,13,64.0,2018
509,499.95,3.0,82193.0,98.4,3.0,16,256.0,2020
510,399.99,1.0,39862.0,99.2,2.0,15,124.43806104129264,2019
511,74.95,1.0,2414.0,98.3,2.0,8,32.0,2015
512,499.0,1.0,8382.0,99.5,3.0,15,64.0,2019
513,118.99,2.0,249010.0,96.5,2.0,8,16.0,2015
515,89.95,3.0,82193.0,98.4,3.0,9,32.0,2016
516,188.86,6.0,1937.0,100.0,0.0,11,64.0,2017
517,263.99,5.0,127725.0,95.6,2.0,14,64.0,2018
518,609.95,3.0,82193.0,98.4,3.0,17,128.0,2021
519,244.95,6.0,21173.0,99.4,2.0,11,64.0,2017
520,269.95,3.0,82193.0,98.4,3.0,14,256.0,2018
521,78.95,2.0,249010.0,96.5,2.0,9,16.0,2016
522,269.99,5.0,22342.0,98.0,2.0,12,64.0,2017
523,163.99,5.0,249010.0,96.5,2.0,11,64.0,2017
524,50.0,1.0,691.0,100.0,2.0,7,64.0,2014
525,229.99,5.0,6904.0,99.9,3.0,11,64.0,2017
526,229.0,4.0,60971.0,100.0,2.0,13,64.0,2018
527,279.95,4.0,152413.0,100.0,2.0,13,64.0,2018
528,369.0,5.0,60971.0,100.0,2.0,15,64.0,2019
529,156.0,4.0,21988.0,99.8,3.0,11,64.0,2017
530,146.77,1.0,7165.0,100.0,2.0,10,128.0,2016
531,234.99,5.0,6904.0,99.9,3.0,12,64.0,2017
532,389.99,6.0,5134.0,99.6,2.0,14,177.84242424242424,2018
533,175.0,1.0,69132.0,95.8,2.0,11,64.0,2017
534,709.99,2.0,3099273.0,98.8,2.0,16,256.0,2020
535,709.99,2.0,3099273.0,98.8,2.0,16,256.0,2020
536,239.4,3.0,69132.0,95.8,2.0,13,64.0,2018
537,375.04,1.0,6199.0,99.7,2.0,15,64.0,2019
538,883.99,4.0,3099273.0,98.8,2.0,16,256.0,2020
539,59.0,0.0,57.0,100.0,2.0,10,32.0,2016
540,132.66,1.0,6199.0,99.7,2.0,11,64.0,2017
541,160.0,0.0,556.0,100.0,0.0,14,64.0,2018
542,576.99,1.0,54735.0,99.4,3.0,16,128.0,2020
543,729.99,4.0,121483.0,99.9,3.0,16,256.0,2020
544,229.95,0.0,814.0,98.4,0.0,16,64.0,2020
545,225.0,6.0,916.0,100.0,0.0,10,32.0,2016
546,519.99,5.0,43976.0,99.0,2.0,15,124.43806104129264,2019
547,285.0,5.0,6904.0,99.9,3.0,13,128.0,2018
548,200.97,5.0,6199.0,99.7,2.0,13,64.0,2018
549,349.99,6.0,167604.0,99.0,2.0,9,64.0,2016
550,390.99,2.0,3099274.0,98.8,2.0,16,64.0,2020
551,125.0,0.0,889.0,94.8,2.0,9,64.0,2016
552,315.99,3.0,182.0,98.4,2.0,14,64.0,2018
553,875.49,3.0,3099275.0,98.8,2.0,16,512.0,2020
554,179.99,1.0,5425.0,100.0,2.0,13,64.0,2018
555,219.95,3.0,332288.0,98.4,3.0,11,64.0,2017
556,322.99,6.0,484.0,99.2,2.0,12,64.0,2017
557,299.99,4.0,67602.0,98.9,3.0,13,256.0,2018
559,379.99,1.0,27605.0,96.8,3.0,14,256.0,2018
560,194.95,3.0,82193.0,98.4,3.0,11,256.0,2017
561,209.95,2.0,332288.0,98.4,3.0,11,64.0,2017
562,125.0,1.0,916.0,100.0,0.0,10,32.0,2016
563,441.99,2.0,3099275.0,98.8,2.0,15,64.0,2019
564,137.0,1.0,5146.0,99.3,2.0,11,256.0,2017
565,249.95,3.0,332288.0,98.4,3.0,12,256.0,2017
566,309.0,5.0,26968.0,99.2,2.0,9,256.0,2016
567,739.99,6.0,43976.0,99.0,2.0,15,124.43806104129264,2019
568,89.99,1.0,7053.0,99.9,2.0,10,32.0,2016
569,429.99,4.0,67602.0,98.9,3.0,15,256.0,2019
570,679.99,4.0,3099275.0,98.8,2.0,15,256.0,2019
571,234.99,5.0,6904.0,99.9,3.0,12,64.0,2017
572,619.95,3.0,82193.0,98.4,3.0,15,256.0,2019
573,84.0,1.0,5146.0,99.3,2.0,10,128.0,2016
574,429.0,2.0,29971.0,100.0,2.0,15,124.43806104129264,2019
575,229.99,1.0,7165.0,100.0,2.0,13,64.0,2018
576,339.99,3.0,2.0,100.0,2.0,14,256.0,2018
577,219.89,3.0,149688.0,99.7,2.0,12,64.0,2017
578,162.0,4.0,21988.0,99.8,3.0,10,32.0,2016
579,249.88,4.0,17579.0,98.7,2.0,12,256.0,2017
580,234.95,2.0,82193.0,98.4,3.0,11,256.0,2017
581,484.99,1.0,54735.0,99.4,3.0,15,124.43806104129264,2019
582,442.99,1.0,54735.0,99.4,3.0,15,124.43806104129264,2019
583,669.0,5.0,3407.0,100.0,2.0,15,124.43806104129264,2019
584,227.95,2.0,332288.0,98.4,3.0,13,64.0,2018
585,159.88,5.0,11023.0,98.2,2.0,11,64.0,2017
586,379.99,6.0,1608.0,99.8,2.0,12,64.0,2017
587,519.99,6.0,43976.0,99.0,2.0,16,64.0,2020
588,716.0,4.0,21988.0,99.8,3.0,16,128.0,2020
589,239.0,4.0,2389.0,99.2,2.0,13,64.0,2018
590,140.0,1.0,405.0,100.0,2.0,8,128.0,2015
591,116.95,2.0,82193.0,98.4,3.0,10,128.0,2016
592,259.99,5.0,5134.0,99.6,2.0,13,89.74946921443737,2018
594,134.99,1.0,54735.0,99.4,3.0,11,64.0,2017
596,1.0,4.0,54735.0,99.4,3.0,17,177.7258064516129,2021
597,479.97,1.0,96971.0,98.5,2.0,15,256.0,2019
598,62.0,2.0,21988.0,99.8,3.0,7,16.0,2014
599,295.98,1.0,154477.0,98.0,2.0,15,256.0,2019
600,259.99,5.0,11250.0,100.0,2.0,9,64.0,2016
601,159.99,1.0,27605.0,96.8,3.0,11,64.0,2017
602,233.99,1.0,7053.0,99.9,2.0,13,128.0,2018
603,449.95,4.0,82193.0,98.4,3.0,15,128.0,2019
604,123.0,2.0,21988.0,99.8,3.0,11,64.0,2017
605,105.0,1.0,2.0,100.0,0.0,14,256.0,2018
606,695.0,1.0,787.0,100.0,0.0,15,512.0,2019
607,720.0,5.0,24.0,100.0,0.0,16,128.0,2020
608,598.95,6.0,25277.0,100.0,2.0,15,64.0,2019
609,83.16,1.0,6199.0,99.7,2.0,10,32.0,2016
610,849.99,3.0,3099275.0,98.8,2.0,16,256.0,2020
611,271.99,3.0,3099275.0,98.8,2.0,11,256.0,2017
612,269.0,3.0,157792.0,98.9,2.0,14,64.0,2018
613,34.88,1.0,1198.0,97.4,2.0,5,8.0,2013
614,169.89,1.0,56112.0,98.9,2.0,11,64.0,2017
615,264.99,5.0,6904.0,99.9,3.0,14,64.0,2018
616,264.34,4.0,3099275.0,98.8,2.0,11,64.0,2017
617,274.95,2.0,82193.0,98.4,3.0,14,256.0,2018
618,164.95,3.0,82193.0,98.4,3.0,10,32.0,2016
620,218.99,3.0,127725.0,95.6,2.0,12,64.0,2017
621,174.99,3.0,513.0,96.7,2.0,10,128.0,2016
622,550.0,5.0,73.0,100.0,0.0,16,64.0,2020
623,748.99,5.0,9797.0,100.0,2.0,17,128.0,2021
624,450.49,3.0,3099275.0,98.8,2.0,15,128.0,2019
625,29.98,6.0,74818.0,99.6,2.0,6,20.0,2013
626,152.99,4.0,3099275.0,98.8,2.0,11,64.0,2017
627,559.99,1.0,2482.0,98.9,2.0,15,64.0,2019
628,279.99,1.0,5134.0,99.6,2.0,14,177.84242424242424,2018
629,199.95,5.0,8258.0,100.0,2.0,11,64.0,2017
630,506.0,4.0,21988.0,99.8,3.0,16,64.0,2020
632,134.99,1.0,54735.0,99.4,3.0,11,64.0,2017
633,259.99,4.0,10647.0,98.9,2.0,12,64.0,2017
634,284.97,1.0,3878.0,97.2,2.0,15,64.0,2019
635,159.95,3.0,127725.0,95.6,2.0,11,64.0,2017
636,274.95,4.0,332288.0,98.4,3.0,12,64.0,2017
637,104.89,1.0,56112.0,98.9,2.0,10,32.0,2016
638,659.99,3.0,121483.0,99.9,3.0,16,128.0,2020
639,169.99,4.0,13103.0,96.3,2.0,11,64.0,2017
640,370.0,1.0,952.0,97.8,2.0,15,64.0,2019
641,309.99,1.0,67602.0,98.9,2.0,15,64.0,2019
642,239.99,1.0,32842.0,97.7,2.0,11,64.0,2017
643,349.95,1.0,82193.0,98.4,3.0,16,64.0,2020
644,304.95,2.0,82193.0,98.4,3.0,14,64.0,2018
645,239.95,2.0,332288.0,98.4,3.0,14,256.0,2018
646,288.95,4.0,332288.0,98.4,3.0,13,64.0,2018
647,591.99,4.0,54735.0,99.4,3.0,15,124.43806104129264,2019
648,619.99,6.0,43976.0,99.0,2.0,15,124.43806104129264,2019
649,55.11,1.0,6199.0,99.7,2.0,7,16.0,2014
650,37.71,1.0,709.0,98.6,2.0,3,16.0,2011
651,239.99,1.0,5134.0,99.6,2.0,13,89.74946921443737,2018
653,54.99,1.0,11.0,100.0,2.0,7,16.0,2014
654,69.95,2.0,82193.0,98.4,3.0,7,16.0,2014
655,108.95,5.0,249010.0,96.5,2.0,7,16.0,2014
656,289.99,1.0,9734.0,99.1,2.0,15,64.0,2019
657,269.77,5.0,2263.0,98.2,2.0,13,89.74946921443737,2018
658,242.99,3.0,30796.0,99.1,2.0,13,64.0,2018
659,369.99,6.0,4184.0,96.8,2.0,14,64.0,2018
660,103.0,2.0,21988.0,99.8,3.0,10,32.0,2016
661,644.99,4.0,182.0,98.4,2.0,15,256.0,2019
662,85.95,3.0,332288.0,98.4,3.0,8,32.0,2015
663,507.95,2.0,332288.0,98.4,3.0,15,64.0,2019
664,159.99,1.0,54735.0,99.4,3.0,11,256.0,2017
665,109.99,5.0,17920.0,99.0,2.0,8,32.0,2015
666,259.89,3.0,149688.0,99.7,2.0,12,64.0,2017
667,193.95,1.0,127726.0,95.6,2.0,11,64.0,2017
668,448.99,6.0,86.0,97.2,2.0,14,64.0,2018
669,405.99,1.0,2217.0,98.5,2.0,15,64.0,2019
670,759.99,5.0,11250.0,100.0,2.0,17,128.0,2021
671,379.95,2.0,82193.0,98.4,3.0,16,64.0,2020
672,169.0,5.0,60971.0,100.0,2.0,11,64.0,2017
673,225.0,1.0,1783.0,100.0,2.0,12,256.0,2017
674,299.0,5.0,26968.0,99.2,2.0,9,128.0,2016
675,219.95,2.0,266795.0,99.8,2.0,12,64.0,2017
676,59.0,0.0,16415.0,99.2,2.0,15,64.0,2019
677,219.95,1.0,103304.0,99.3,2.0,13,64.0,2018
678,218.99,3.0,127726.0,95.6,2.0,11,64.0,2017
679,275.99,5.0,67994.0,100.0,2.0,14,64.0,2018
680,289.95,4.0,82193.0,98.4,3.0,11,256.0,2017
681,172.99,6.0,647.0,97.9,3.0,9,65.08936170212766,2016
682,389.97,3.0,96971.0,98.5,2.0,14,256.0,2018
683,999.99,5.0,1801.0,97.8,2.0,15,124.43806104129264,2019
684,249.99,4.0,121483.0,99.9,3.0,11,128.0,2017
685,138.95,1.0,127726.0,95.6,2.0,10,32.0,2016
686,841.49,2.0,3099277.0,98.8,2.0,16,512.0,2020
687,138.95,1.0,127726.0,95.6,2.0,10,32.0,2016
688,841.49,2.0,3099277.0,98.8,2.0,16,512.0,2020
689,228.99,5.0,249010.0,96.5,2.0,9,64.0,2016
690,135.99,2.0,3099277.0,98.8,2.0,10,128.0,2016
691,335.95,5.0,778.0,100.0,2.0,15,64.0,2019
692,219.89,1.0,149688.0,99.7,2.0,12,64.0,2017
693,140.99,1.0,54735.0,99.4,3.0,9,65.08936170212766,2016
694,194.95,4.0,332288.0,98.4,3.0,11,64.0,2017
695,149.99,5.0,185.0,100.0,0.0,11,256.0,2017
696,160.0,0.0,319.0,100.0,0.0,13,64.0,2018
697,239.99,1.0,154477.0,98.0,2.0,12,256.0,2017
699,119.89,1.0,149688.0,99.7,2.0,10,32.0,2016
700,356.99,2.0,3099277.0,98.8,2.0,15,64.0,2019
701,139.99,1.0,7053.0,99.9,2.0,10,32.0,2016
702,21.11,6.0,1569.0,96.0,3.0,13,89.74946921443737,2018
703,5.99,6.0,412.0,96.0,2.0,15,124.43806104129264,2019
704,68.99,1.0,2.0,100.0,0.0,8,32.0,2015
705,379.0,2.0,383.0,96.8,2.0,16,64.0,2020
706,210.0,1.0,86.0,100.0,0.0,11,64.0,2017
707,234.95,3.0,332288.0,98.4,3.0,14,64.0,2018
708,112.0,4.0,21988.0,99.8,3.0,10,32.0,2016
709,249.99,2.0,182.0,98.4,2.0,14,256.0,2018
710,239.99,5.0,122213.0,100.0,2.0,11,64.0,2017
711,224.95,3.0,332288.0,98.4,3.0,12,64.0,2017
712,178.95,2.0,82193.0,98.4,3.0,10,256.0,2016
713,84.99,1.0,935.0,100.0,0.0,10,32.0,2016
714,239.95,1.0,3775.0,99.8,2.0,13,64.0,2018
715,53.46,1.0,6199.0,99.7,2.0,7,64.0,2014
716,264.99,5.0,6904.0,99.9,3.0,14,64.0,2018
717,309.99,1.0,122213.0,100.0,2.0,15,64.0,2019
719,450.99,1.0,54735.0,99.4,3.0,16,64.0,2020
720,580.99,3.0,54735.0,99.4,3.0,17,177.7258064516129,2021
721,229.99,1.0,32842.0,97.7,2.0,13,64.0,2018
723,450.99,4.0,54735.0,99.4,3.0,16,64.0,2020
724,219.99,1.0,5134.0,99.6,2.0,13,89.74946921443737,2018
725,800.0,6.0,17.0,100.0,0.0,16,256.0,2020
726,909.49,4.0,3099277.0,98.8,2.0,16,512.0,2020
727,71.99,1.0,2195.0,99.6,0.0,7,128.0,2014
728,749.98,6.0,117459.0,99.5,2.0,16,256.0,2020
730,119.95,3.0,82193.0,98.4,3.0,10,32.0,2016
731,289.0,6.0,63.0,100.0,0.0,11,256.0,2017
732,89.0,4.0,21988.0,99.8,3.0,8,16.0,2015
733,166.99,3.0,54735.0,99.4,3.0,11,64.0,2017
734,249.88,5.0,17579.0,98.7,2.0,11,256.0,2017
735,164.95,3.0,82193.0,98.4,3.0,11,64.0,2017
736,289.0,6.0,239.0,100.0,0.0,11,256.0,2017
737,395.99,4.0,54735.0,99.4,3.0,15,64.0,2019
738,309.99,1.0,18825.0,99.8,2.0,15,64.0,2019
739,1.0,6.0,35357.0,100.0,2.0,17,256.0,2021
740,129.89,1.0,149688.0,99.7,2.0,11,64.0,2017
741,99.95,1.0,82193.0,98.4,3.0,10,128.0,2016
742,128.99,1.0,122213.0,100.0,2.0,11,256.0,2017
743,675.0,5.0,6.0,100.0,0.0,16,128.0,2020
744,139.95,4.0,82193.0,98.4,3.0,10,128.0,2016
745,20.0,0.0,34.0,95.5,0.0,8,56.774193548387096,2015
746,269.77,5.0,2263.0,98.2,2.0,13,89.74946921443737,2018
747,395.99,1.0,54735.0,99.4,3.0,15,64.0,2019
748,249.99,1.0,249010.0,96.5,2.0,14,64.0,2018
749,299.99,1.0,9734.0,99.1,2.0,15,64.0,2019
751,145.99,1.0,12318.0,100.0,2.0,11,64.0,2017
752,169.99,1.0,301.0,100.0,0.0,11,64.0,2017
753,274.95,2.0,82193.0,98.4,3.0,13,256.0,2018
754,169.0,3.0,60971.0,100.0,2.0,9,64.0,2016
755,67.95,2.0,82193.0,98.4,3.0,9,16.0,2016
756,245.0,0.0,4385.0,100.0,2.0,15,256.0,2019
757,29.99,1.0,375.0,96.4,0.0,6,16.0,2013
758,140.0,0.0,4.0,100.0,0.0,12,64.0,2017
759,359.0,5.0,6013.0,97.8,2.0,15,124.43806104129264,2019
760,57.0,2.0,8382.0,99.5,3.0,7,16.0,2014
761,162.34,2.0,3099277.0,98.8,2.0,10,32.0,2016
762,183.0,1.0,4130.0,99.2,2.0,12,64.0,2017
763,154.99,1.0,1658.0,99.4,2.0,11,64.0,2017
764,170.99,3.0,3099277.0,98.8,2.0,9,64.0,2016
765,83.95,2.0,249010.0,96.5,2.0,8,16.0,2015
766,441.99,2.0,3099277.0,98.8,2.0,15,64.0,2019
767,367.95,6.0,25277.0,100.0,2.0,11,64.0,2017
768,249.89,3.0,149688.0,99.7,2.0,14,64.0,2018
769,259.99,1.0,5134.0,99.6,2.0,14,177.84242424242424,2018
770,209.95,1.0,82193.0,98.4,3.0,14,64.0,2018
771,393.99,1.0,54735.0,99.4,3.0,16,64.0,2020
772,195.0,1.0,60.0,100.0,3.0,9,64.0,2016
775,445.0,6.0,92.0,97.9,0.0,15,64.0,2019
776,153.99,3.0,127726.0,95.6,2.0,10,32.0,2016
778,560.99,2.0,3099278.0,98.8,2.0,16,128.0,2020
779,274.99,1.0,27605.0,96.8,3.0,13,128.0,2018
781,629.0,4.0,2389.0,99.2,2.0,16,64.0,2020
782,425.0,1.0,695.0,100.0,3.0,16,64.0,2020
783,94.98,1.0,8400.0,100.0,2.0,11,64.0,2017
784,214.95,2.0,82193.0,98.4,3.0,12,64.0,2017
785,164.0,4.0,10647.0,98.9,2.0,11,64.0,2017
786,69.99,1.0,11.0,100.0,2.0,7,64.0,2014
787,454.99,1.0,39862.0,99.2,2.0,16,138.7663551401869,2020
788,349.95,0.0,15.0,100.0,2.0,17,128.0,2021
789,61.0,2.0,21988.0,99.8,3.0,9,128.0,2016
790,884.95,6.0,25277.0,100.0,2.0,17,128.0,2021
791,127.49,3.0,3099278.0,98.8,2.0,10,128.0,2016
792,55.99,6.0,607.0,98.1,2.0,12,140.52173913043478,2017
793,199.95,1.0,2414.0,98.3,2.0,13,64.0,2018
795,349.99,1.0,121483.0,99.9,2.0,15,64.0,2019
796,75.0,0.0,32905.0,98.8,2.0,10,32.0,2016
797,355.99,1.0,54735.0,99.4,3.0,15,64.0,2019
798,79.95,2.0,266795.0,99.8,2.0,9,16.0,2016
799,76.49,2.0,3099278.0,98.8,2.0,9,16.0,2016
801,524.99,1.0,224587.0,99.2,2.0,15,64.0,2019
802,208.99,1.0,249010.0,96.5,2.0,14,64.0,2018
803,164.99,5.0,6904.0,99.9,3.0,11,64.0,2017
804,224.95,2.0,82193.0,98.4,3.0,14,64.0,2018
806,349.99,3.0,152413.0,100.0,2.0,15,64.0,2019
807,331.0,1.0,21988.0,99.8,3.0,15,64.0,2019
808,729.99,1.0,54735.0,99.4,3.0,16,138.7663551401869,2020
810,164.99,5.0,6904.0,99.9,3.0,11,64.0,2017
811,367.95,6.0,25277.0,100.0,2.0,11,64.0,2017
812,154.99,2.0,122213.0,100.0,2.0,10,32.0,2016
813,978.99,4.0,54735.0,99.4,3.0,17,256.0,2021
814,287.0,5.0,52.0,100.0,2.0,15,64.0,2019
815,216.99,3.0,54735.0,99.4,3.0,11,64.0,2017
816,234.95,2.0,332288.0,98.4,3.0,12,256.0,2017
817,174.99,1.0,5134.0,99.6,2.0,9,64.0,2016
818,400.0,1.0,218.0,97.4,2.0,16,64.0,2020
819,104.99,4.0,119431.0,99.3,2.0,8,64.0,2015
820,49.99,0.0,12222.0,97.0,2.0,10,78.54110612855007,2016
821,99.0,0.0,259.0,100.0,2.0,15,124.43806104129264,2019
823,145.95,2.0,82193.0,98.4,3.0,10,32.0,2016
824,399.99,5.0,7165.0,100.0,2.0,14,256.0,2018
825,504.99,1.0,39862.0,99.2,2.0,15,124.43806104129264,2019
826,438.95,5.0,25277.0,100.0,2.0,15,64.0,2019
827,549.88,4.0,17579.0,98.7,2.0,15,512.0,2019
828,329.99,2.0,152413.0,100.0,2.0,15,64.0,2019
829,374.99,6.0,121483.0,99.9,3.0,13,256.0,2018
830,619.99,4.0,121483.0,99.9,3.0,17,128.0,2021
831,308.95,2.0,2321.0,100.0,2.0,15,64.0,2019
832,496.95,6.0,25277.0,100.0,2.0,15,64.0,2019
833,679.99,2.0,3099278.0,98.8,2.0,16,128.0,2020
834,310.99,6.0,103.0,98.1,3.0,11,92.72343149807938,2017
835,214.99,6.0,438.0,97.4,3.0,8,56.774193548387096,2015
836,479.95,2.0,82193.0,98.4,3.0,16,64.0,2020
837,288.99,3.0,3099279.0,98.8,2.0,13,128.0,2018
838,713.99,2.0,3099279.0,98.8,2.0,16,512.0,2020
839,713.99,2.0,3099279.0,98.8,2.0,16,512.0,2020
840,6.99,6.0,5105.0,94.7,2.0,15,124.43806104129264,2019
841,117.99,1.0,119431.0,99.3,2.0,8,16.0,2015
842,280.49,4.0,3099279.0,98.8,2.0,12,64.0,2017
843,308.66,6.0,56.0,100.0,2.0,11,64.0,2017
844,69.99,1.0,1198.0,97.4,2.0,9,128.0,2016
845,122.95,4.0,332288.0,98.4,3.0,8,64.0,2015
846,309.95,3.0,82193.0,98.4,3.0,15,64.0,2019
847,400.0,1.0,218.0,97.4,2.0,16,64.0,2020
848,389.95,6.0,25277.0,100.0,2.0,14,64.0,2018
850,237.99,4.0,3099279.0,98.8,2.0,13,64.0,2018
851,705.0,4.0,21988.0,99.8,3.0,16,128.0,2020
852,288.99,5.0,4368.0,98.6,2.0,14,177.84242424242424,2018
853,324.99,1.0,27605.0,96.8,3.0,15,64.0,2019
854,97.0,1.0,4130.0,99.2,2.0,7,64.0,2014
855,249.0,5.0,60972.0,100.0,2.0,11,64.0,2017
856,319.99,2.0,122213.0,100.0,2.0,15,64.0,2019
857,199.95,5.0,8258.0,100.0,2.0,10,32.0,2016
858,252.95,2.0,332288.0,98.4,3.0,13,128.0,2018
859,175.0,0.0,259.0,100.0,2.0,16,138.7663551401869,2020
860,1.0,6.0,35357.0,100.0,2.0,17,128.0,2021
861,416.99,1.0,54735.0,99.4,3.0,16,64.0,2020
862,484.99,5.0,131288.0,99.6,2.0,15,64.0,2019
864,199.99,1.0,121483.0,99.9,2.0,13,128.0,2018
865,766.99,6.0,54735.0,99.4,3.0,16,256.0,2020
866,349.95,3.0,332288.0,98.4,3.0,15,64.0,2019
867,236.99,1.0,7053.0,99.9,2.0,14,256.0,2018
868,123.0,1.0,21988.0,99.8,3.0,11,64.0,2017
869,229.99,5.0,6904.0,99.9,3.0,11,64.0,2017
870,894.99,5.0,249010.0,96.5,2.0,16,128.0,2020
871,199.0,0.0,155.0,100.0,0.0,15,128.0,2019
873,547.99,3.0,54735.0,99.4,3.0,15,124.43806104129264,2019
874,124.95,3.0,82193.0,98.4,3.0,10,256.0,2016
875,101.99,4.0,54735.0,99.4,3.0,7,35.82608695652174,2014
876,67.95,1.0,127726.0,95.6,2.0,9,16.0,2016
877,51.92,1.0,5146.0,99.3,2.0,7,16.0,2014
878,112.95,3.0,332288.0,98.4,3.0,10,32.0,2016
879,211.92,1.0,136771.0,98.8,2.0,14,64.0,2018
880,464.99,3.0,10647.0,98.9,2.0,16,64.0,2020
881,589.95,6.0,25277.0,100.0,2.0,15,64.0,2019
882,846.95,6.0,25277.0,100.0,2.0,15,64.0,2019
883,649.0,5.0,361879.0,99.8,2.0,17,128.0,2021
885,141.95,3.0,82193.0,98.4,3.0,10,256.0,2016
886,224.95,2.0,266795.0,99.8,2.0,13,64.0,2018
887,169.99,4.0,119431.0,99.3,2.0,10,32.0,2016
888,308.99,2.0,54735.0,99.4,3.0,15,64.0,2019
889,166.99,3.0,54735.0,99.4,3.0,11,64.0,2017
890,228.95,2.0,82193.0,98.4,3.0,14,64.0,2018
891,414.95,4.0,332288.0,98.4,3.0,15,64.0,2019
892,145.0,1.0,50196.0,99.4,3.0,11,64.0,2017
893,123.99,2.0,54735.0,99.4,3.0,10,128.0,2016
